id,league,year,year_id,Name,Statistic,Statistic Value,Team,Top 25
3065,National League,1983,2,Bill Madlock,Batting Average,.323,Pittsburgh,Top 25
3066,National League,1983,3,Bill Buckner,Doubles,38,Chicago,Top 25
3067,National League,1983,4,Al Oliver,Doubles,38,Montreal,Top 25
3068,National League,1983,5,Johnny Ray,Doubles,38,Pittsburgh,Top 25
3069,National League,1983,6,Jose Cruz,Hits,189,Houston,Top 25
3070,National League,1983,7,Andre Dawson,Hits,189,Montreal,Top 25
3071,National League,1983,8,Mike Schmidt,Home Runs,40,Philadelphia,Top 25
3072,National League,1983,9,Mike Schmidt,On Base Percentage,.402,Philadelphia,Top 25
3073,National League,1983,10,Dale Murphy,RBI,121,Atlanta,Top 25
3074,National League,1983,11,Tim Raines,Runs,133,Montreal,Top 25
3075,National League,1983,12,Dale Murphy,Slugging Average,.540,Atlanta,Top 25
3076,National League,1983,13,Tim Raines,Stolen Bases,90,Montreal,Top 25
3077,National League,1983,14,Andre Dawson,Total Bases,341,Montreal,Top 25
3078,National League,1983,15,Brett Butler,Triples,13,Atlanta,Top 25
3079,National League,1984,1,Gary Matthews,Base on Balls,103,Chicago,Top 25
3080,National League,1984,2,Tony Gwynn,Batting Average,.351,San Diego,Top 25
3081,National League,1984,3,Tim Raines,Doubles,38,Montreal,Top 25
3082,National League,1984,4,Johnny Ray,Doubles,38,Pittsburgh,Top 25
3083,National League,1984,5,Tony Gwynn,Hits,213,San Diego,Top 25
3084,National League,1984,6,Dale Murphy,Home Runs,36,Atlanta,Top 25
3085,National League,1984,7,Mike Schmidt,Home Runs,36,Philadelphia,Top 25
3086,National League,1984,8,Gary Matthews,On Base Percentage,.417,Chicago,Top 25
3087,National League,1984,9,Gary Carter,RBI,106,Montreal,Top 25
3088,National League,1984,10,Mike Schmidt,RBI,106,Philadelphia,Top 25
3089,National League,1984,11,Ryne Sandberg,Runs,114,Chicago,Top 25
3090,National League,1984,12,Dale Murphy,Slugging Average,.547,Atlanta,Top 25
3091,National League,1984,13,Tim Raines,Stolen Bases,75,Montreal,Top 25
3092,National League,1984,14,Dale Murphy,Total Bases,332,Atlanta,Top 25
3093,National League,1984,15,Juan Samuel,Triples,19,Philadelphia,Top 25
3094,National League,1984,16,Ryne Sandberg,Triples,19,Chicago,Top 25
3095,National League,1985,1,Dale Murphy,Base on Balls,90,Atlanta,Top 25
3096,National League,1985,2,Willie McGee,Batting Average,.353,St. Louis,Top 25
3097,National League,1985,3,Dave Parker,Doubles,42,Cincinnati,Top 25
3098,National League,1985,4,Willie McGee,Hits,216,St. Louis,Top 25
3099,National League,1985,5,Dale Murphy,Home Runs,37,Atlanta,Top 25
3100,National League,1985,6,Pedro Guerrero,On Base Percentage,.425,Los Angeles,Top 25
3101,National League,1985,7,Dave Parker,RBI,125,Cincinnati,Top 25
3102,National League,1985,8,Dale Murphy,Runs,118,Atlanta,Top 25
3103,National League,1985,9,Pedro Guerrero,Slugging Average,.577,Los Angeles,Top 25
3104,National League,1985,10,Vince Coleman,Stolen Bases,110,St. Louis,Top 25
3105,National League,1985,11,Dave Parker,Total Bases,350,Cincinnati,Top 25
3106,National League,1985,12,Willie McGee,Triples,18,St. Louis,Top 25
3107,National League,1986,1,Keith Hernandez,Base on Balls,94,New York,Top 25
3108,National League,1986,2,Tim Raines,Batting Average,.334,Montreal,Top 25
3109,National League,1986,3,Von Hayes,Doubles,46,Philadelphia,Top 25
3110,National League,1986,4,Tony Gwynn,Hits,211,San Diego,Top 25
3111,National League,1986,5,Mike Schmidt,Home Runs,37,Philadelphia,Top 25
3112,National League,1986,6,Tim Raines,On Base Percentage,.415,Montreal,Top 25
3113,National League,1986,7,Mike Schmidt,RBI,119,Philadelphia,Top 25
3114,National League,1986,8,Tony Gwynn,Runs,107,San Diego,Top 25
3115,National League,1986,9,Von Hayes,Runs,107,Philadelphia,Top 25
3116,National League,1986,10,Mike Schmidt,Slugging Average,.547,Philadelphia,Top 25
3117,National League,1986,11,Vince Coleman,Stolen Bases,107,St. Louis,Top 25
3118,National League,1986,12,Dave Parker,Total Bases,304,Cincinnati,Top 25
3119,National League,1987,1,Jack Clark,Base on Balls,136,St. Louis,Top 25
3120,National League,1987,2,Tony Gwynn,Batting Average,.370,San Diego,Top 25
3121,National League,1987,3,Tim Wallach,Doubles,42,Montreal,Top 25
3122,National League,1987,4,Tony Gwynn,Hits,218,San Diego,Top 25
3123,National League,1987,5,Andre Dawson,Home Runs,49,Chicago,Top 25
3124,National League,1987,6,Jack Clark,On Base Percentage,.461,St. Louis,Top 25
3125,National League,1987,7,Andre Dawson,RBI,137,Chicago,Top 25
3126,National League,1987,8,Tim Raines,Runs,123,Montreal,Top 25
3127,National League,1987,9,Jack Clark,Slugging Average,.597,St. Louis,Top 25
3128,National League,1987,10,Vince Coleman,Stolen Bases,109,St. Louis,Top 25
3129,National League,1987,11,Andre Dawson,Total Bases,353,Chicago,Top 25
3130,National League,1988,1,Will Clark,Base on Balls,100,San Francisco,Top 25
3131,National League,1988,2,Tony Gwynn,Batting Average,.313,San Diego,Top 25
3132,National League,1988,3,Andres Galarraga,Doubles,42,Montreal,Top 25
3133,National League,1988,4,Andres Galarraga,Hits,184,Montreal,Top 25
3134,National League,1988,5,Darryl Strawberry,Home Runs,39,New York,Top 25
3135,National League,1988,6,Kal Daniels,On Base Percentage,.400,Cincinnati,Top 25
3136,National League,1988,7,Will Clark,RBI,109,San Francisco,Top 25
3137,National League,1988,8,Brett Butler,Runs,109,San Francisco,Top 25
3138,National League,1988,9,Darryl Strawberry,Slugging Average,.545,New York,Top 25
3139,National League,1988,10,Vince Coleman,Stolen Bases,81,St. Louis,Top 25
3140,National League,1988,11,Andres Galarraga,Total Bases,329,Montreal,Top 25
3141,National League,1989,1,Jack Clark,Base on Balls,132,San Diego,Top 25
3142,National League,1989,2,Tony Gwynn,Batting Average,.336,San Diego,Top 25
3143,National League,1989,3,Pedro Guerrero,Doubles,42,St. Louis,Top 25
3144,National League,1989,4,Tim Wallach,Doubles,42,Montreal,Top 25
3145,National League,1989,5,Tony Gwynn,Hits,203,San Diego,Top 25
3146,National League,1989,6,Kevin Mitchell,Home Runs,47,San Francisco,Top 25
3147,National League,1989,7,Lonnie Smith,On Base Percentage,.420,Atlanta,Top 25
3148,National League,1989,8,Kevin Mitchell,RBI,125,San Francisco,Top 25
3149,National League,1989,9,Howard Johnson,Runs,104,New York,Top 25
3150,National League,1989,10,Will Clark,Runs,104,San Francisco,Top 25
3151,National League,1989,11,Ryne Sandberg,Runs,104,Chicago,Top 25
3152,National League,1989,12,Kevin Mitchell,Slugging Average,.635,San Francisco,Top 25
3153,National League,1989,13,Vince Coleman,Stolen Bases,65,St. Louis,Top 25
3154,National League,1989,14,Kevin Mitchell,Total Bases,345,San Francisco,Top 25
3155,National League,1990,1,Jack Clark,Base on Balls,104,San Diego,Top 25
3156,National League,1990,2,Willie McGee,Batting Average,.335,St. Louis,Top 25
3157,National League,1990,3,Gregg Jefferies,Doubles,40,New York,Top 25
3158,National League,1990,4,Brett Butler,Hits,192,San Francisco,Top 25
3159,National League,1990,5,Lenny Dykstra,Hits,192,Philadelphia,Top 25
3160,National League,1990,6,Ryne Sandberg,Home Runs,40,Chicago,Top 25
3161,National League,1990,7,Dave Magadan,On Base Percentage,.425,New York,Top 25
3162,National League,1990,8,Matt Williams,RBI,122,San Francisco,Top 25
3163,National League,1990,9,Ryne Sandberg,Runs,116,Chicago,Top 25
3164,National League,1990,10,Barry Bonds,Slugging Average,.565,Pittsburgh,Top 25
3165,National League,1990,11,Vince Coleman,Stolen Bases,77,St. Louis,Top 25
3166,National League,1990,12,Ryne Sandberg,Total Bases,344,Chicago,Top 25
3167,National League,1991,1,Brett Butler,Base on Balls,108,Los Angeles,Top 25
3168,National League,1991,2,Terry Pendleton,Batting Average,.319,Atlanta,Top 25
3169,National League,1991,3,Bobby Bonilla,Doubles,44,Pittsburgh,Top 25
3170,National League,1991,4,Terry Pendleton,Hits,187,Atlanta,Top 25
3171,National League,1991,5,Howard Johnson,Home Runs,38,New York,Top 25
3172,National League,1991,6,Barry Bonds,On Base Percentage,.419,Pittsburgh,Top 25
3173,National League,1991,7,Howard Johnson,RBI,117,New York,Top 25
3174,National League,1991,8,Brett Butler,Runs,112,Los Angeles,Top 25
3175,National League,1991,9,Will Clark,Slugging Average,.536,San Francisco,Top 25
3176,National League,1991,10,Marquis Grissom,Stolen Bases,76,Montreal,Top 25
3177,National League,1991,11,Will Clark,Total Bases,303,San Francisco,Top 25
3178,National League,1991,12,Terry Pendleton,Total Bases,303,Atlanta,Top 25
3179,National League,1991,13,Ray Lankford,Triples,15,St. Louis,Top 25
3180,National League,1992,1,Barry Bonds,Base on Balls,127,Pittsburgh,Top 25
3181,National League,1992,2,Gary Sheffield,Batting Average,.330,San Diego,Top 25
3182,National League,1992,3,Andy Van Slyke,Doubles,45,Pittsburgh,Top 25
3183,National League,1992,4,Terry Pendleton,Hits,199,Atlanta,Top 25
3184,National League,1992,5,Andy Van Slyke,Hits,199,Pittsburgh,Top 25
3185,National League,1992,6,Fred McGriff,Home Runs,35,San Diego,Top 25
3186,National League,1992,7,Barry Bonds,On Base Percentage,.461,Pittsburgh,Top 25
3187,National League,1992,8,Darren Daulton,RBI,109,Philadelphia,Top 25
3188,National League,1992,9,Barry Bonds,Runs,109,Pittsburgh,Top 25
3189,National League,1992,10,Barry Bonds,Slugging Average,.624,Pittsburgh,Top 25
3190,National League,1992,11,Marquis Grissom,Stolen Bases,78,Montreal,Top 25
3191,National League,1992,12,Gary Sheffield,Total Bases,323,San Diego,Top 25
3192,National League,1993,1,Lenny Dykstra,Walks,129,Philadelphia,Top 25
3193,National League,1993,2,Andres Galarraga,Batting Average,.370,Colorado,Top 25
3194,National League,1993,3,Charlie Hayes,Doubles,45,Colorado,Top 25
3195,National League,1993,4,Lenny Dykstra,Hits,194,Philadelphia,Top 25
3196,National League,1993,5,Barry Bonds,Home Runs,46,San Francisco,Top 25
3197,National League,1993,6,Barry Bonds,On Base Percentage,.463,San Francisco,Top 25
3198,National League,1993,7,Barry Bonds,RBI,123,San Francisco,Top 25
3199,National League,1993,8,Lenny Dykstra,Runs,143,Philadelphia,Top 25
3200,National League,1993,9,Barry Bonds,Slugging Average,.677,San Francisco,Top 25
3201,National League,1993,10,Chuck Carr,Stolen Bases,58,Florida,Top 25
3202,National League,1993,11,Barry Bonds,Total Bases,365,San Francisco,Top 25
3203,National League,1994,1,Barry Bonds,Base on Balls,74,San Francisco,Top 25
3204,National League,1994,2,Tony Gwynn,Batting Average,.394,San Diego,Top 25
3205,National League,1994,3,Craig Biggio,Doubles,44,Houston,Top 25
3206,National League,1994,4,Larry Walker,Doubles,44,Montreal,Top 25
3207,National League,1994,5,Tony Gwynn,Hits,165,San Diego,Top 25
3208,National League,1994,6,Matt Williams,Home Runs,43,San Francisco,Top 25
3209,National League,1994,7,Jeff Bagwell,On Base Percentage,.461,Houston,Top 25
3210,National League,1994,8,Jeff Bagwell,RBI,116,Houston,Top 25
3211,National League,1994,9,Jeff Bagwell,Runs,104,Houston,Top 25
3212,National League,1994,10,Jeff Bagwell,Slugging Average,.750,Houston,Top 25
3213,National League,1994,11,Craig Biggio,Stolen Bases,39,Houston,Top 25
3214,National League,1994,12,Jeff Bagwell,Total Bases,300,Houston,Top 25
3215,National League,1994,13,Brett Butler,Triples,9,Los Angeles,Top 25
3216,National League,1995,1,Barry Bonds,Base on Balls,120,San Francisco,Top 25
3217,National League,1995,2,Tony Gwynn,Batting Average,.368,San Diego,Top 25
3218,National League,1995,3,Mark Grace,Doubles,51,Chicago,Top 25
3219,National League,1995,4,Dante Bichette,Hits,197,Colorado,Top 25
3220,National League,1995,5,Tony Gwynn,Hits,197,San Diego,Top 25
3221,National League,1995,6,Dante Bichette,Home Runs,40,Colorado,Top 25
3222,National League,1995,7,Barry Bonds,On Base Percentage,.434,San Francisco,Top 25
3223,National League,1995,8,Dante Bichette,RBI,128,Colorado,Top 25
3224,National League,1995,9,Craig Biggio,Runs,123,Houston,Top 25
3225,National League,1995,10,Dante Bichette,Slugging Average,.620,Colorado,Top 25
3226,National League,1995,11,Quilvio Veras,Stolen Bases,56,Florida,Top 25
3227,National League,1995,12,Dante Bichette,Total Bases,359,Colorado,Top 25
3228,National League,1995,13,Brett Butler,Triples,9,New York,Top 25
3229,National League,1995,14,Brett Butler,Triples,9,Los Angeles,Top 25
3230,National League,1996,1,Barry Bonds,Base on Balls,151,San Francisco,Top 25
3231,National League,1996,2,Tony Gwynn,Batting Average,.353,San Diego,Top 25
3232,National League,1996,3,Jeff Bagwell,Doubles,48,Houston,Top 25
3233,National League,1996,4,Lance Johnson,Hits,227,New York,Top 25
3234,National League,1996,5,Andres Galarraga,Home Runs,47,Colorado,Top 25
3235,National League,1996,6,Gary Sheffield,On Base Percentage,.469,Florida,Top 25
3236,National League,1996,7,Andres Galarraga,RBI,150,Colorado,Top 25
3237,National League,1996,8,Ellis Burks,Runs,142,Colorado,Top 25
3238,National League,1996,9,Ellis Burks,Slugging Average,.639,Colorado,Top 25
3239,National League,1996,10,Eric Young,Stolen Bases,53,Colorado,Top 25
3240,National League,1996,11,Ellis Burks,Total Bases,392,Colorado,Top 25
3241,National League,1997,1,Barry Bonds,Base on Balls,145,San Francisco,Top 25
3242,National League,1997,2,Tony Gwynn,Batting Average,.372,San Diego,Top 25
3243,National League,1997,3,Mark Grudzielanek,Doubles,54,Montreal,Top 25
3244,National League,1997,4,Tony Gwynn,Hits,220,San Diego,Top 25
3245,National League,1997,5,Larry Walker,Home Runs,49,Colorado,Top 25
3246,National League,1997,6,Larry Walker,On Base Percentage,.455,Colorado,Top 25
3247,National League,1997,7,Andres Galarraga,RBI,140,Colorado,Top 25
3248,National League,1997,8,Craig Biggio,Runs,146,Houston,Top 25
3249,National League,1997,9,Larry Walker,Slugging Average,.720,Colorado,Top 25
3250,National League,1997,10,Tony Womack,Stolen Bases,60,Pittsburgh,Top 25
3251,National League,1997,11,Larry Walker,Total Bases,409,Colorado,Top 25
3252,National League,1998,1,Mark McGwire,Base on Balls,162,St. Louis,Top 25
3253,National League,1998,2,Larry Walker,Batting Average,.363,Colorado,Top 25
3254,National League,1998,3,Craig Biggio,Doubles,51,Houston,Top 25
3255,National League,1998,4,Dante Bichette,Hits,219,Colorado,Top 25
3256,National League,1998,5,Mark McGwire,Home Runs,70,St. Louis,Top 25
3257,National League,1998,6,Mark McGwire,On Base Percentage,.473,St. Louis,Top 25
3258,National League,1998,7,Sammy Sosa,RBI,158,Chicago,Top 25
3259,National League,1998,8,Sammy Sosa,Runs,134,Chicago,Top 25
3260,National League,1998,9,Mark McGwire,Slugging Average,.752,St. Louis,Top 25
3261,National League,1998,10,Tony Womack,Stolen Bases,58,Pittsburgh,Top 25
3262,National League,1998,11,Sammy Sosa,Total Bases,416,Chicago,Top 25
3263,National League,1999,1,Jeff Bagwell,Base on Balls,149,Houston,Top 25
3264,National League,1999,2,Larry Walker,Batting Average,.379,Colorado,Top 25
3265,National League,1999,3,Craig Biggio,Doubles,56,Houston,Top 25
3266,National League,1999,4,Luis Gonzalez,Hits,206,Arizona,Top 25
3267,National League,1999,5,Mark McGwire,Home Runs,65,St. Louis,Top 25
3268,National League,1999,6,Larry Walker,On Base Percentage,.458,Colorado,Top 25
3269,National League,1999,7,Mark McGwire,RBI,147,St. Louis,Top 25
3270,National League,1999,8,Jeff Bagwell,Runs,143,Houston,Top 25
3271,National League,1999,9,Larry Walker,Slugging Average,.710,Colorado,Top 25
3272,National League,1999,10,Tony Womack,Stolen Bases,72,Arizona,Top 25
3273,National League,1999,11,Sammy Sosa,Total Bases,397,Chicago,Top 25
3274,National League,1999,12,Bobby Abreu,Triples,11,Philadelphia,Top 25
3275,National League,2000,1,Barry Bonds,Base on Balls,117,San Francisco,Top 25
3276,National League,2000,2,Todd Helton,Batting Average,.372,Colorado,Top 25
3277,National League,2000,3,Todd Helton,Doubles,59,Colorado,Top 25
3278,National League,2000,4,Todd Helton,Hits,216,Colorado,Top 25
3279,National League,2000,5,Sammy Sosa,Home Runs,50,Chicago,Top 25
3280,National League,2000,6,Todd Helton,On Base Percentage,.463,Colorado,Top 25
3281,National League,2000,7,Todd Helton,RBI,147,Colorado,Top 25
3282,National League,2000,8,Jeff Bagwell,Runs,152,Houston,Top 25
3283,National League,2000,9,Todd Helton,Slugging Average,.698,Colorado,Top 25
3284,National League,2000,10,Luis Castillo,Stolen Bases,62,Florida,Top 25
3285,National League,2000,11,Todd Helton,Total Bases,405,Colorado,Top 25
3286,National League,2001,1,Barry Bonds,Base on Balls,177,San Francisco,Top 25
3287,National League,2001,2,Larry Walker,Batting Average,.350,Colorado,Top 25
3288,National League,2001,3,Lance Berkman,Doubles,55,Houston,Top 25
3289,National League,2001,4,Rich Aurilia,Hits,206,San Francisco,Top 25
3290,National League,2001,5,Barry Bonds,Home Runs,73,San Francisco,Top 25
3291,National League,2001,6,Barry Bonds,On Base Percentage,.515,San Francisco,Top 25
3292,National League,2001,7,Sammy Sosa,RBI,160,Chicago,Top 25
3293,National League,2001,8,Sammy Sosa,Runs,146,Chicago,Top 25
3294,National League,2001,9,Barry Bonds,Slugging Average,.863,San Francisco,Top 25
3295,National League,2001,10,Juan Pierre,Stolen Bases,46,Colorado,Top 25
3296,National League,2001,11,Jimmy Rollins,Stolen Bases,46,Philadelphia,Top 25
3297,National League,2001,12,Sammy Sosa,Total Bases,425,Chicago,Top 25
3298,National League,2002,1,Barry Bonds,Base on Balls,198,San Francisco,Top 25
3299,National League,2002,2,Barry Bonds,Batting Average,.370,San Francisco,Top 25
3300,National League,2002,3,Bobby Abreu,Doubles,50,Philadelphia,Top 25
3301,National League,2002,4,Vladimir Guerrero,Hits,206,Montreal,Top 25
3302,National League,2002,5,Sammy Sosa,Home Runs,49,Chicago,Top 25
